縣市代碼,專用標識編號,旅館名稱,電話或手機號碼,營業地址,客房最低定價,客房最高定價,房間數
63000,臺北市旅館664號,懷特豪斯青年旅舍,(02)37656578,105臺北市松山區南京東路五段123巷1號1至4樓、1之1號2至4樓、1之2號2至4樓,7500,26000,38
63000,臺北市旅館665號,沃客汽車旅館,(02)28226666,112臺北市北投區承德路七段236號,22999,22999,63
63000,臺北市旅館666號,拉開門輕旅,(02)66044400、 0908-840039,100臺北市中正區紹興北街8號4樓之1至4樓之3,700,3000,6
63000,臺北市旅館667號,正是旅館,(02)23718230,110臺北市信義區基隆路一段182號1樓至7樓,25000,25000,18
63000,臺北市旅館668號,九昱晴美 ,(02)66080807,104臺北市中山區林森北路568號2至13樓，3樓之1、2、3、5、6至12樓之1、2、3、5、6，13樓之1,10800,21800,62
63000,臺北市旅館669號,皇家玫瑰旅館新生館,(02)27522077,106臺北市大安區新生南路一段103巷37號(1至5樓),3000,22000,21
63000,臺北市旅館671號,門埕青旅,(02)25585676,103臺北市大同區鄭州路21巷10號(1至3樓),12600,12600,2
63000,臺北市旅館672號,漫步1948,(02)25588812,103臺北市大同區太原路40、42、44號(1至4樓),20000,25000,24
63000,臺北市旅館674號,台北國泰萬怡酒店 ,(02)77503377,104臺北市中山區民生東路三段6號地下1樓、1、2、14至20樓,15000,100000,227
63000,臺北市旅館675號,凱旋酒店,(02)87527888,114臺北市內湖區江南街55號3樓、9樓,8800,38800,88
63000,臺北市旅館676號,天閣酒店台北劍潭,(02)28862999,111臺北市士林區基河路16之6號1樓至12樓,10500,30000,72
63000,臺北市旅館677號,台北中山九昱希爾頓逸林酒店,(02)66199999,"104臺北市中山區中山北路一段121巷1之1號,121巷1號1樓至14樓",18000,120000,105
63000,臺北市旅館678號,艾爾行旅,(02)27418080,106臺北市大安區忠孝東路四段87號7樓、7樓之2、7樓之3、7樓之4及7樓之8,4800,26000,40
63000,臺北市旅館679號,美侖商旅,(02)25313535,104臺北市中山區吉林路49號1至8樓,16000,18000,70
63000,臺北市旅館681號,雅璞文旅,(02)23709966,100臺北市中正區黎明里10鄰館前路8號5樓及8樓,12800,16800,64
63000,臺北市旅館682號,109 Inn Taipei 台北109旅店,0905-972109,100臺北市中正區博愛路36號3樓、7樓,3500,50000,14
63000,臺北市旅館683號,幸福蘋果旅店,(02)23117877,108臺北市萬華區峨眉街109、109-2號(1樓部分、2至7樓),4000,8000,49
63000,臺北市旅館684號,松河璞旅,(02)25281567,105臺北市松山區松河街112號1樓至8樓,2600,13000,42
63000,臺北市旅館686號,金普頓大安酒店,(02)27792000,106臺北市大安區仁愛路四段27巷23號3樓至11樓、25號、25號3樓至11樓、27號2樓至14樓,16000,30000,129
63000,臺北市旅館687號,碩城文旅,(02)21001023,104臺北市中山區中山北路一段105巷12-6號2至8樓,1280,9800,32
63000,臺北市旅館689號,南港老爺行旅,(02)77500588,115臺北市南港區經貿二路196號.196號10樓至20樓,4500,19800,179
63000,臺北市旅館690號,玩行旅 台北館,(02)23212680,100臺北市中正區金山南路1段8號1樓至8樓,12880,13880,49
63000,臺北市旅館691號,野趣旅舍 T.O.HOTEL,(02)25521300,103臺北市大同區承德路二段28號1至5樓,2680,9800,16
63000,臺北市旅館693號,門草行旅,(02)25577045,103臺北市大同區安西街23號1至4樓（不含安西街25號1樓）,8800,8800,4
63000,臺北市旅館694號,小角落旅店,(02)25991699,103臺北市大同區民族西路33號(1至4樓),600,48000,5
63000,臺北市旅館696號,丹居青旅,0977-066154,108臺北市萬華區漢中街154號,1500,4000,11
63000,臺北市旅館697號,甲山林湯旅JSL hotel,(02)25012222,104臺北市中山區興安街56、58、60號1樓，62號1至9樓,15000,30000,157
63000,臺北市旅館698號,日光拾玖,(02)23889998,100臺北市中正區忠孝西路一段50號19樓、19樓之1、之2、之5、之17、之27、之29、之31、之43及19樓等共同使用,38000,48000,40
63000,臺北市旅館700號,洛碁三貝茲,(02)27630555,105臺北市松山區八德路四段16號1-7樓,3000,30000,54
63000,臺北市旅館701號,城市商旅站前館,(02)25507000,103臺北市大同區延平北路一段51號1至3樓及53號1樓,13200,19800,92
63000,臺北市旅館702號,華達大飯店 ,(02)23110212,100臺北市中正區重慶南路一段1號6樓,7000,18000,14
63000,臺北市旅館703號,豪城商旅民生館,(02)27137078,105臺北市松山區民生東路三段113巷7弄11號1樓至6樓,3200,4000,38
63000,臺北市旅館704號,天雲旅棧台北中山,(02)25216666,"104臺北市中山區中山北路一段83巷7,7之1號至7之18號",7000,9800,56
63000,臺北市旅館705號,MVSA 慕舍酒店,(02)25006772,104臺北市中山區建國北路一段61號,18800,36800,38
63000,臺北市旅館706號,瀚寓酒店,(02)87583777,110臺北市信義區基隆路一段206號1至12樓,16000,60000,120
63000,臺北市旅館708號,台北大直英迪格酒店,(02)35187777,104臺北市中山區植福路200號（地上1樓部分）、200號5樓（地上5層至10層）,5000,309600,149
63000,臺北市旅館709號,配普特行旅,(02)25583669,103臺北市大同區鄭州路21巷4號(1樓至3樓),5000,12000,9
63000,臺北市旅館711號,町記憶旅店3館,(02)23709930,108臺北市萬華區昆明街142號2、3樓,18800,28800,44
63000,臺北市旅館712號,苓旅旅館中山館,(02)25084588,"104臺北市中山區建國北路2段91號1樓,93號1至7樓,2樓-1至7樓-1,95巷2號1樓,4號1樓",3280,15000,42
63000,臺北市旅館713號,和旅瓏旅館西門館,(02)23616569,108臺北市萬華區西寧南路105號2至5樓、2樓之1至5樓之1,3150,26000,42
63000,臺北市旅館714號,野趣光延旅館,(02)23140202,100臺北市中正區開封街一段2號2樓,1480,6800,44
63000,臺北市旅館715號,藝築文旅開封館,(02)23312986,108臺北市萬華區開封街二段63號,4280,17800,12
63000,臺北市旅館717號,日好青旅,(02)25558667,103臺北市大同區甘谷街26號6樓,3000,6000,11
63000,臺北市旅館719號,盤古捷旅,(02)25671001,104臺北市中山區中山北路1段135巷39號(地上層至7層),4400,8800,50
63000,臺北市旅館720號,天閣酒店台北士林,(02)28866888,111臺北市士林區基河路16-8號1樓至11樓,20000,20000,51
63000,臺北市旅館722號,美亞商旅,(02)23313001,100臺北市中正區忠孝西路一段50號3樓至5樓及3樓之1至5樓之1,12000,24000,264
63000,臺北市旅館723號,和苑三井花園飯店  台北忠孝,(02)27811131,106臺北市大安區忠孝東路三段30號,12500,40000,297
63000,臺北市旅館724號,所在行旅,(02)77552077,100臺北市中正區忠孝西路一段50號 24樓之6,800,12000,2
63000,臺北市旅館725號,旅家雅舍,0926-657353,100臺北市中正區南昌路二段222號11樓,8000,16000,7
63000,臺北市旅館727號,路徒PLUS行旅-主題館,(02)23311788,100臺北市中正區忠孝西路一段80號5至12樓,18880,43880,109
63000,臺北市旅館728號,台北時代寓所,(02)77521888,100臺北市中正區林森南路7號1至14樓、7-1號1樓,15800,20000,175
63000,臺北市旅館729號,白色空間設計旅店,(02)23822200,100臺北市中正區許昌街40號4樓、4樓之1、4樓之2,6800,8800,13
63000,臺北市旅館730號,雀客旅館台北站前,(02)23120522,100臺北市中正區襄陽路4號(1至10樓),10560,22800,100
63000,臺北市旅館731號,玉璽精品飯店,(02)28766579,111臺北市士林區中山北路七段14巷2之3號2至10樓、11樓（11層及12層）,4950,6600,85
63000,臺北市旅館732號,大湖璞旅,(02)26338555,114臺北市內湖區成功路五段462號1樓、3樓至14樓、3樓之1至3樓之6、4樓之1至4樓之13、5樓之2至5樓之13、6樓之2至6樓之13、7樓之2至7樓之12、8樓之1至8樓之13、 9樓之1至9樓之13、10樓之,5000,30000,148
63000,臺北市旅館733號,瑞絲逸旅店,(02)25641372,104臺北市中山區林森北路96號2樓之1、之2,1580,4880,9
63000,臺北市旅館734號,旅城驛鎮,(02)25081848,104臺北市中山區松江路95-1號6樓 ,10000,12000,10
63000,臺北市旅館735號,柯達大飯店台北林森,(02)25712222,104臺北市中山區林森北路74號、76號(1樓至8樓 ) ,1000,15000,49
63000,臺北市旅館736號,森浩文旅-STEP INN,(02)27609090,105臺北市松山區饒河街131、133號2至3樓,6800,12800,28
63000,臺北市旅館737號,趣西門旅店,(02)23618266,108臺北市萬華區武昌街二段72號7樓,10000,20000,27
63000,臺北市旅館738號,慶爾喜旅館,(02)77309920,108臺北市萬華區武昌街二段72號11樓,25000,25000,6
63000,臺北市旅館741號,悅心旅,(02)25591525,103臺北市大同區重慶北路1段61號1樓 至3樓,3800,6800,14
63000,臺北市旅館742號,路徒PLUS行旅-站前館 ,(02)23886366,100臺北市中正區忠孝西路一段80號4樓、24至35樓,33888,48888,127
63000,臺北市旅館743號,米窩飯店-西門,(02)23759951,108臺北市萬華區成都路101、103號1-6樓,20000,20000,34
63000,臺北市旅館744號,藝築文旅台北站前館,(02)23820150,100臺北市中正區襄陽路8號3至11樓,28800,39800,90
63000,臺北市旅館745號,格拉斯麗台北飯店,(02)23220118,100臺北市中正區忠孝東路2段89號3至19樓,13000,13000,248
63000,臺北市旅館746號,見潭璞旅,(02)28831777,111臺北市士林區承德路四段250號,12000,20000,240
63000,臺北市旅館748號,時尚居商旅,(02)25090102,"104臺北市中山區民生東路三段9巷1之1號2樓, 1之1號 3樓,1之1號4樓, 1之2號2樓, 1之2號3樓, 1之2號4樓, 1之3號2樓, 1之3號3樓, 1之3號4樓",6000,10000,8
63000,臺北市旅館749號,雅齊旅館,(02)23709988,100臺北市中正區重慶南路1段86號3樓、3樓之1、4樓、4樓之1、5樓及3樓、4樓等共同使用、5樓共同使用,6800,19880,93
63000,臺北市旅館750號,城市商旅德立莊二館,(02)23703258,100臺北市中正區衡陽路97號2樓、97之1號2樓、99號2樓、101號2樓、101號2樓之1、103號2樓、103號2樓之1、105號2樓、延平南路110號2-4樓,14000,16000,199
63000,臺北市旅館751號,日野苑,(02)23889998,100臺北市中正區重慶南路1段18號2樓至7樓,8000,9800,35
63000,臺北市旅館752號,寒居酒店 Humble Boutique Hotel,(02)66008000,104臺北市中山區松江路116號1樓至9樓,15000,38000,111
63000,臺北市旅館753號,星西門行旅,(02)23313188,108臺北市萬華區西寧南路36號9樓、9樓之1、9樓之31至43、9樓之45至51、10樓之1,10000,20000,54
63000,臺北市旅館754號,陸號行旅萬年館,(02)23619069,108臺北市萬華區西寧南路70號6樓,1880,5580,39
63000,臺北市旅館755號,北投會館-北捷行旅,(02)28930105,112臺北市北投區大業路527巷88號(2至3樓),5500,12000,42
63000,臺北市旅館756號,喜園旅館,(02)77309920,108臺北市萬華區中華路一段90號3樓、3樓之1、3樓之2,25000,25000,35
63000,臺北市旅館757號,安捷國際公寓酒店,(02)25592900,103臺北市大同區市民大道1段201號15樓、15樓之1至之3、之5至之10,9800,15800,9
63000,臺北市旅館758號,城市商旅北門二館,(02)25525777,103臺北市大同區長安西路271號2樓至4樓、275號1樓至4樓,9000,12000,19
63000,臺北市旅館759號,西門希爾商旅,(02)23810081,108臺北市萬華區峨眉街28號4樓之1、4樓之2、4樓之3,600,4800,15
63000,臺北市旅館760號,米窩飯店-站前,(02)23810028,100臺北市中正區忠孝西路1段50號7樓、7樓之1、之2、之3、8樓,8000,13200,200
63000,臺北市旅館761號,雀客快捷台北永康,(02)23212721,100臺北市中正區信義路二段73號(1至7樓、1樓夾層、公共使用),16500,20000,43
63000,臺北市旅館762號,希爾商旅台北館,(02)25678858,104臺北市中山區南京東路二段11號4至5樓,2000,8000,32
63000,臺北市旅館763號,陸號行旅中華館,(02)23112522,108臺北市萬華區中華路一段90號9樓、11樓,12880,20880,72
63000,臺北市旅館764號,苓旅旅館萬年館,(02)23814188,108臺北市萬華區西寧南路70號7樓,1280,11180,29
63000,臺北市旅館765號,葛瑞絲商旅敦北館 ,(02)27886682,105臺北市松山區敦化北路216號1樓至5樓,4180,14080,34
63000,臺北市旅館766號,珂曼旅館,(02)23886000,108臺北市萬華區西寧南路77號1-15樓、2樓之1-15樓之1、3樓之2-14樓之2、12樓之3-13樓之3、12樓之5,7000,22000,64
63000,臺北市旅館767號,台北棧,(02)23313381,100臺北市中正區許昌街40號5樓、5樓之1、5樓之2、6樓、6樓之1、6樓之2、7樓、7樓之1、7樓之2、7樓之3,6000,15000,34
63000,臺北市旅館768號,天母之星商務會館,(02)28231896,"112臺北市北投區石牌路一段166巷46號,2樓至7樓、2樓之1至5樓之1、2樓之2至5樓之2",6000,12000,17
63000,臺北市旅館769號,慶爾喜旅館西門捷運館,(02)77309920,108臺北市萬華區中華路一段152號7樓、11樓及成都路1號7樓、11樓,18000,35000,21
63000,臺北市旅館770號,陸號行旅西門館,(02)23144003,108臺北市萬華區中華路一段152號5樓、5樓之1、9樓、10樓；成都路1號9樓、10樓,12800,14800,27
63000,臺北市旅館771號,全界精品旅館,(02)23611871,108臺北市萬華區漢口街二段54號10樓,20000,40000,59
63000,臺北市旅館772號,摩莎曼拉商務旅館-西門館,(02)23613350,108臺北市萬華區漢口街二段54號8樓、8樓之1、8樓之6、8樓之7、8樓 之8、9樓、9樓之1,20000,40000,88
63000,臺北市旅館773號,成都壹壹壹商旅,(02)23751022,108臺北市萬華區成都路111號1樓-6樓,12880,29800,11
63000,臺北市旅館774號,優美飯店,(02)25255678,104臺北市中山區民生東路一段28號1-8樓,5250,7650,63
63000,臺北市旅館775號,台灣西鐵國際旅館,(02)23143939,108臺北市萬華區中華路一段88號1樓、6樓至28樓,11700,18000,298
63000,臺北市旅館776號,西門雲町旅店,(02)23112555,108臺北市萬華區漢中街52號12樓至13樓,12000,20000,32
63000,臺北市旅館777號,福華國際文教會館,(02)77122323,106臺北市大安區新生南路3段30號(住宿棟1 樓及5樓至14樓),32000,120000,279
63000,臺北市旅館778號,聖雄商旅,(02)27600920,105臺北市松山區基隆路一段8號、10號17至18樓,6600,15000,37
63000,臺北市旅館779號,柯達大飯店台北南京,(02)27196666,105臺北市松山區南京東路三段333號2至11樓,9200,20000,64
63000,臺北市旅館780號,晶城青年旅館,(02)25507220,103臺北市大同區南京西路288號4樓（本號1戶）,3600,50400,3
63000,臺北市旅館781號,相鐵飯店台北西門,(02)23316203,100臺北市中正區中華路一段57號,12000,25000,200
63000,臺北市旅館782號,客憩旅宿,(02)23116118、 0975-721686,100臺北市中正區重慶南路一段63號2樓,1000,8000,11
63000,臺北市旅館783號,日光樂居,(02)23889978,108臺北市萬華區西寧南路72之1號5樓,12000,12000,27
63000,臺北市旅館784號,瀚寓夏天,(02)87583777,100臺北市中正區汀州路三段62號、3樓、6樓,8000,12700,69
63000,臺北市旅館785號,福泰桔子商務旅館西門漢中店,(02)23811155,108臺北市萬華區漢中街170號1-14樓,10800,10800,66
63000,臺北市旅館786號,美好境界旅店,(02)23617608,108臺北市萬華區西寧南路36號9樓之2、9樓之3、9樓之4,16000,16000,42
63000,臺北市旅館787號,歐法行旅,(02)23711333,108臺北市萬華區中華路一段90號5樓,12000,22000,33
63000,臺北市旅館788號,豐宿創新壹旅,(02)77557937、 0958-089188,103臺北市大同區南京西路165號6樓,2500,12000,28
63000,臺北市旅館789號,藝築文旅昆明館,(02)23610330、 0987-227100,108臺北市萬華區昆明街79號10樓,45800,49800,14
63000,臺北市旅館790號,日初青旅,(02)23615222,100臺北市中正區重慶南路一段49號9樓,1000,5500,12
63000,臺北市旅館791號,金通商旅,(02)25921919、 0977-306059,103臺北市大同區重慶北路一段1號10樓之1,2000,40000,9
63000,臺北市旅館792號,美好行旅,(02)23617608,100臺北市中正區開封街一段2號12樓、12樓之1,800,4500,5
63000,臺北市旅館793號,台北大安伊普索酒店,(02)27117268,106臺北市大安區復興南路一段219之2號1樓、4-12樓,13000,35000,136
63000,臺北市旅館794號,梧邸酒店台北杭州,(02)23933598,100臺北市中正區杭州南路一段12號,9800,23800,73
63000,臺北市旅館795號,頭等艙飯店西門館,(02)23114567,100臺北市中正區中華路一段59號4樓、4樓之1、8樓之1、9樓之1、11樓至13樓,1200,16000,115
63000,臺北市旅館796號,日光樂居成都館,(02)23886898,108臺北市萬華區成都路99號2樓至4樓,2800,20000,14
63000,臺北市旅館797號,大光瀛商旅,(02)23705590,100臺北市中正區忠孝西路1段50號地下3層,3280,3680,49
63000,臺北市旅館798號,享住青旅,0970-939898,100臺北市中正區館前路8號地下1層,600,3600,7
63000,臺北市旅館799號,北投晶泉丰旅,(02)66108000,112臺北市北投區泉源路19號、19之1號（地上1層至地上14層）,22000,66000,100
63000,臺北市旅館800號,貓尾口袋（西門館）,(02)25586002,108臺北市萬華區康定路25巷1號2至4樓,18000,18000,10
63000,臺北市旅館801號,天雲旅棧台北開封,(02)23811111,100臺北市中正區開封街1段33號1至8樓,8000,18000,158
63000,臺北市旅館802號,捷絲旅臺大尊賢館,(02)77355088,106臺北市大安區羅斯福路4段83號1-10樓,12100,17600,76
63000,臺北市旅館803號,臺北嘉佩樂酒店 Capella Taipei,(02)77096868,105臺北市松山區敦化北路131、133、135、137、139號（地下1樓至2樓、14至17樓）及129號地下1樓至2樓,34650,369600,86
63000,臺北市旅館804號,古奈堡精品旅館,(02)23816808,108臺北市萬華區峨眉街28號5樓之1,2000,24000,8
63000,臺北市旅館805號,美好行旅北車漢口館,(02)23818008、 0983-385565,100臺北市中正區漢口街1段45號6樓,350,28000,21
63000,臺北市旅館806號,太子文旅-修齊館,(02)23631066,100臺北市中正區思源街16、16之1號,6600,17600,95
63000,臺北市旅館807號,鉑泊客2館,(02)23755555,100臺北市中正區重慶南路1段37號,900,6000,44
63000,臺北市旅館808號,雀客藏居台北內湖,(02)27956977,114臺北市內湖區成功路二段512、514號地下1樓至10樓,26000,46000,160
63000,臺北市旅館809號,在家行旅南西館,(02)25413959、 0906-825557,103臺北市大同區寧夏路11號2樓、2樓之1、2樓之2、2樓之3,5000,30000,40
63000,臺北市旅館810號,合洋背包客棧,(02)23881505,100臺北市中正區忠孝西路1段23號2、3、4樓,500,1200,6
63000,臺北市旅館811號,茶色部屋行旅 站前館,(02)23822800,100臺北市中正區忠孝西路1段50號26樓,2800,50000,55
63000,臺北市旅館812號,晶棧行旅,(02)23895999,100臺北市中正區公園路13號7樓,1000,8000,14
63000,臺北市旅館813號,?朗旅宿,(02)23418828,106臺北市大安區金華街187號2樓、5樓~13樓,2400,20500,100
63000,臺北市旅館814號,漫步綠洲旅店,(02)23831115,100臺北市中正區寶慶路69號、69號3至7樓及69號等共有部分,7000,80000,54
